lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
44.03448,-79.2705062,2,Cedarvale Boulevard (179),a,Cedarvale Boulevard,22,5408547,92945179,Whitchurch-Stouffville,37999
44.0344813,-79.2744753,2,Maple Crescent (571),a,Maple Crescent,8,5408452,92358571,Whitchurch-Stouffville,37999
44.0344824,-79.2703819,2,Cedarvale Boulevard (182),a,Cedarvale Boulevard,22,5408547,92945182,Whitchurch-Stouffville,37999
44.0344824,-79.2703819,2,Ninth Line (356),a,Ninth Line,382,15266970,297384356,Whitchurch-Stouffville,37999
44.0344849,-79.3011447,2,Felcher Boulevard (241),a,Felcher Boulevard,41,5408362,91787241,Whitchurch-Stouffville,37999
44.0344952,-79.2742004,2,Balson Boulevard (739),a,Balson Boulevard,14,5408554,92983739,Whitchurch-Stouffville,37999
44.0345016,-79.3211495,2,McCowan Road (707),a,McCowan Road,298,5408388,92013707,Whitchurch-Stouffville,37999
44.0345018,-79.274637,2,Maple Crescent (574),a,Maple Crescent,8,5408452,92358574,Whitchurch-Stouffville,37999
44.0345023,-79.3127377,2,Grayfield Drive (875),a,Grayfield Drive,25,5408375,91901875,Whitchurch-Stouffville,37999
44.0345023,-79.3127377,2,Aurora Road (923),a,Aurora Road,275,5408407,92125923,Whitchurch-Stouffville,37999
44.0345023,-79.3127377,2,Aurora Road (307),a,Aurora Road,275,5408407,579892307,Whitchurch-Stouffville,37999
44.0345039,-79.345373,2,Greenvalley Circle (920),a,Greenvalley Circle,70,5408450,92338920,Whitchurch-Stouffville,37999
44.0345039,-79.345373,2,Greenvalley Circle (971),a,Greenvalley Circle,70,5408450,92338971,Whitchurch-Stouffville,37999
44.0345039,-79.345373,2,Foxlair Court (456),a,Foxlair Court,2,5408509,92717456,Whitchurch-Stouffville,37999
44.0345103,-79.3377476,2,Greenvalley Circle (903),a,Greenvalley Circle,70,5408450,92338903,Whitchurch-Stouffville,37999
44.034516,-79.3986494,2,St. John's Sideroad (879),a,St. John's Sideroad,126,5408465,92469879,Whitchurch-Stouffville,37999
44.0345188,-79.321154,2,McCowan Road (848),a,McCowan Road,298,5408388,297383848,Whitchurch-Stouffville,37999
44.034522,-79.2747861,2,Maple Crescent (576),a,Maple Crescent,8,5408452,92358576,Whitchurch-Stouffville,37999
44.0345279,-79.2751728,2,Maple Crescent (583),a,Maple Crescent,8,5408452,92358583,Whitchurch-Stouffville,37999
44.0345279,-79.2751728,2,Elmvale Boulevard (990),a,Elmvale Boulevard,18,5408643,93444990,Whitchurch-Stouffville,37999
44.0345279,-79.2751728,2,Elmvale Boulevard (014),a,Elmvale Boulevard,18,5408643,93445014,Whitchurch-Stouffville,37999
44.0345327,-79.2748981,2,Maple Crescent (578),a,Maple Crescent,8,5408452,92358578,Whitchurch-Stouffville,37999
